frame_index,timestamp,brand_name,box_coordinates
672,672.0,LOUIS VUITTON,"(1001, 251, 1156, 375)"
673,673.0,LOUIS VUITTON,"(1027, 218, 1193, 357)"
676,676.0,LONGCHAMP,"(652, 352, 803, 422)"
677,677.0,CHATILA,"(1614, 416, 1721, 470)"
678,678.0,LONGCHAMP,"(1420, 390, 1583, 450)"
679,679.0,LONGCHAMP,"(586, 328, 819, 401)"
680,680.0,LONGCHAMP,"(1350, 370, 1530, 432)"
681,681.0,LONGCHAMP,"(1243, 352, 1426, 414)"
682,682.0,LONGCHAMP,"(0, 243, 249, 328)"
683,683.0,LONGCHAMP,"(1645, 0, 1699, 147)"
684,684.0,LONGCHAMP,"(1312, 0, 1360, 162)"
685,685.0,RIMOHIA,"(1802, 568, 1869, 611)"
686,686.0,LONGCHAMP,"(1252, 0, 1301, 178)"
687,687.0,LONGCHAMP,"(1467, 2, 1516, 195)"
688,688.0,LONGCHAMP,"(1661, 480, 1832, 542)"
689,689.0,LONGCHAMP,"(1435, 432, 1659, 495)"
690,690.0,LONGCHAMP,"(1024, 448, 1228, 511)"
691,691.0,DIOR,"(240, 444, 332, 510)"
692,692.0,DIOR,"(342, 430, 427, 498)"
693,693.0,DIOR,"(318, 420, 406, 484)"
694,694.0,DIOR,"(670, 399, 756, 455)"
695,695.0,DIOR,"(213, 407, 300, 475)"
696,696.0,DIOR,"(433, 388, 522, 444)"
697,697.0,DIOR,"(383, 395, 474, 449)"
698,698.0,LONGCHAMP,"(967, 418, 1159, 482)"
699,699.0,C-IANEE,"(313, 387, 524, 449)"
700,700.0,LONGCHAMP,"(1368, 397, 1541, 459)"
701,701.0,LONGCHAMP,"(930, 372, 1096, 440)"
